id,company_id,company_name,company_industry,type,title,summary,source_url,source_name,content_status,priority,sentiment,created_at
565,1443,"Kamehameha","Baking & Milling","executive_change","Kamehameha Schools Trustee Finalists Face Challenging Future","Three men are finalists to lead Kamehameha Schools, one of the largest charitable trusts, amid challenges including land management of over 300,000 acres and expanding access to education. Candidates propose building more campuses, increasing investments, and forming real estate partnerships like with Ko Olina resorts. A court master suggested selling some lands to avoid lawsuits.","https://www.civilbeat.org/2025/12/kamehameha-schools-trustee-finalists-challenging-future/","civilbeat.org","published","medium","neutral",2025-12-27T21:31:32.189Z
564,1450,"KC Supply Inc.","Baking & Milling","news","CK Supply Breaks Ground on $10M Missouri Expansion","CK Supply Inc., a leader in industrial gases and welding supplies, announced a more than $10 million expansion in Riverside, Missouri, set to become a central hub for the Kansas City region. The project will enhance operational capacity, create new jobs, and serve a 200-mile radius amid growing demand. It follows recent milestones like the 2023 acquisition of Welds Supply Inc. and a 2021 Employee Ownership Stock Plan transition.","https://www.inddist.com/company-expansion-consolidation/news/22927479/ck-supply-breaks-ground-on-10m-missouri-expansion","inddist.com","published","high","positive",2025-12-27T21:30:57.088Z
563,1444,"KANSAS STATE UNIVERSITY","Baking & Milling","executive_change","K-State Names Nick Toth New Linebackers Coach","Kansas State University Athletics announced Nick Toth as the new linebackers coach for the football team. This executive change in the athletics department aims to strengthen the coaching staff following recent updates. The appointment was made on December 22, 2025.","https://www.k-state.edu/news/articles/newsclips/25/Dec25.html","k-state.edu","published","high","positive",2025-12-27T21:30:04.428Z
562,1440,"Jesma Weighing Solutions","Baking & Milling","product_launch","JesIntake® 30 & 70 Redesigned: Efficient, Accurate and Ready to Deliver","Jesma Weighing Solutions is introducing the redesigned JesIntake® 30, 70, and 150 models, with the 30 and 70 now available as stock items for faster delivery. This launch sets a new standard for efficiency and accuracy in weighing solutions. A special promotional price is offered until December 31, 2025.","https://jesma.com","jesma.com","published","high","positive",2025-12-27T21:29:58.114Z
561,1421,"Intertek","Baking & Milling","acquisition","Intertek Strengthens Products Testing Business with Acquisition of Professional Testing Laboratory (PTL)","Intertek acquired PTL, a leading US-based provider of flooring products testing services, to expand its Total Quality Assurance offerings in the high-growth North American flooring market valued at $376bn. The deal creates synergies, strengthens regional presence in the Southeast US, and positions Intertek to serve major retailers and expand internationally. CEO André Lacroix highlighted its complementarity to existing capabilities.","https://www.intertek.com/news/2025/intertek-strengthens-its-products-testing-business-with-acquisition-of-leading-flooring-products-testing-company/","intertek.com","published","high","positive",2025-12-27T21:21:23.892Z
560,1421,"Intertek","Baking & Milling","acquisition","Intertek Expands Pharmaceutical Services Capacity with Acquisition of New Facility in Melbourn, Cambridge","Intertek acquired a new 29,000 sq ft facility adjacent to its existing Melbourn site to boost GMP manufacturing for inhaled and nasal drug products, responding to growing demand in innovative drug development. The facility will enable simultaneous clinical trial manufacturing campaigns and enhance capabilities in analytical testing and formulation for biopharmaceuticals. Initial opening is planned for Q2 2026 with further expansions through 2028.","https://www.intertek.com/news/2025/intertek-expands-pharmaceutical-services-capacity-with-acquisition-of-new-facility-in-melbourn-cambridge/","intertek.com","published","high","positive",2025-12-27T21:21:20.451Z
559,1421,"Intertek","Baking & Milling","funding","Intertek 2025 Half Year Results Announcement","Intertek reported half-year revenue of £1,673m, up 4.5% at constant currency, with robust like-for-like growth of 4.5% driven by Consumer Products. Adjusted EPS grew 12.6% at constant currency, cash conversion reached 118%, and the company acquired TESIS in Brazil while increasing investments in growth. Intertek expects strong 2025 performance with mid-single digit LFL revenue growth and a new margin target of 18.5%+.","https://www.intertek.com/siteassets/investors/2025/intertek-2025-half-year-results-announcement.pdf","intertek.com","published","high","positive",2025-12-27T21:21:16.715Z
558,1418,"International Grains Council (IGC)","Baking & Milling","news","IGC Increases Global Grain Production Forecast by 13 Million Tonnes to 2.425 Billion for Current Season","The International Grains Council raised its global grain production forecast for 2025/26 by 13 million tonnes to a record 2.425 billion, primarily due to higher wheat and barley output. Consumption and trade are also expected to hit new highs, with ending stocks reaching 618 million tonnes. Soybean production holds steady at around 428 million tonnes year-on-year.","https://ukragroconsult.com/en/news/igc-raises-global-grain-production-forecast-again-for-the-current-season/","ukragroconsult.com","published","high","positive",2025-12-27T21:20:18.582Z
557,1418,"International Grains Council (IGC)","Baking & Milling","news","IGC Raises Global Wheat Production Forecast to 830 Million Tonnes and Corn to 1.298 Billion for 2025-26","The IGC lifted its 2025-26 wheat production estimate by 3 million tonnes to 830 million and corn by 1 million to 1.298 billion, citing improved outlooks in countries like Kazakhstan and Argentina. Global grain stocks are projected to reach a three-year high of 619 million tonnes. Soybean production was slightly trimmed to 426 million tonnes but remains near record levels.","https://www.tridge.com/news/the-international-grains-council-has-raised--xetbdu","tridge.com","published","medium","positive",2025-12-27T21:20:14.572Z
556,1418,"International Grains Council (IGC)","Baking & Milling","news","IGC Raises World Grains Production Estimate Again to Record 2.43 Billion Tonnes for 2025-26","The International Grains Council has increased its 2025-26 global grains production forecast by 5 million tonnes to a record 2.43 billion tonnes, driven by better-than-expected harvests of wheat and corn. This boosts overall supply despite tight opening stocks, with consumption also rising to 2.4 billion tonnes and trade projected up 4% year-over-year. Ending stocks are now seen at 619 million tonnes, the highest in three years.","https://www.syngenta.ca/market-news/igc-raises-world-grains-production-estimate-again","syngenta.ca","published","high","positive",2025-12-27T21:20:09.946Z
555,1415,"Insects Limited, Inc.","Baking & Milling","executive_change","Insects Limited Announces Leadership Changes to Strengthen Future Growth","Tom Mueller has assumed the role of Chief Executive Officer at Insects Limited, guiding the company's strategic vision and business development. This change aims to bolster future growth in their pheromone and trapping systems sector.","https://www.insectslimited.com/blog/insects-limited-inc-promotes-a-thriving-ecosystem-with-native-plants","insectslimited.com","published","high","positive",2025-12-27T21:19:14.329Z
554,1415,"Insects Limited, Inc.","Baking & Milling","product_launch","Skyhawk Trapmate and Insects Limited Launch Trapmate InsectaDetector","Insects Limited partnered with Skyhawk Trapmate to launch the Trapmate InsectaDetector, a sensor-based device automating crawling insect monitoring using pheromone science and IoT technology. It reduces manual checks, improves data accuracy, and supports proactive IPM in sensitive environments like food facilities. The tool provides time-stamped records for audits and regulatory compliance.","https://www.pctonline.com/media/mueller-estabrook-insects-limited-state-stored-product-pest-market/","pctonline.com","published","high","positive",2025-12-27T21:19:10.838Z
553,1415,"Insects Limited, Inc.","Baking & Milling","partnership","Skyhawk Trapmate and Insects Limited Announce Partnership for Insect Monitoring Technology","Skyhawk Trapmate announced a strategic partnership with Insects Limited to develop a new remote monitoring product combining Trapmate’s platform with Insects Limited’s pheromone expertise. The product, to be unveiled at PestWorld 2025, aims to streamline workflows, reduce labor costs, and enhance accuracy in IPM programs. Executives from both companies expressed excitement about redefining insect detection.","https://www.pctonline.com/news/skyhawk-trapmate-and-insects-limited-announce-partnership-for-insect-monitoring-technology/","pctonline.com","published","high","positive",2025-12-27T21:19:06.550Z
552,1414,"Ingredion - Winston-Salem, NC","Baking & Milling","news","Winston-Salem Fire Department Extinguishes Fire at Ingredion Biotech Plant","Fire crews in Winston-Salem responded to and extinguished a commercial building fire at Ingredion, a local biotech center that produces food ingredients. The cause of the fire is under investigation by the fire department. No further details on damage or injuries were reported.","https://abc45.com/news/local/winston-salem-fire-crews-extinguish-commercial-building-fire-at-local-plant","abc45.com","published","medium","negative",2025-12-27T21:18:59.318Z
551,1412,"Ingredion - London, ON","Baking & Milling","funding","Ingredion Incorporated Declares Quarterly Dividend of $0.82 Per Share","Ingredion announced a quarterly dividend of $0.82 per share on December 12, 2025. This financial move signals confidence in ongoing cash flow and commitment to shareholder returns. The declaration reflects stable financial health amid market conditions.","https://www.investing.com/news/company-news/ingredion-q2-2025-slides-healthful-solutions-drive-margin-growth-despite-sales-dip-93CH-4288584","investing.com","published","medium","positive",2025-12-27T21:18:08.629Z
550,1408,"Ingredion - Bedford Park","Baking & Milling","news","USW Local 7-507 Ratifies Contract Eliminating Tiered Wages at Ingredion Bedford Park","Members of USW Local 7-507, representing nearly 250 workers at Ingredion's Bedford Park site that produces food grade and pharmaceutical starches, ratified a four-year contract eliminating tiered wages after rejecting an initial proposal. The agreement includes significant lump sum bonuses, wage hikes up to over 20% for some employees, increased vacation time for new hires, and preservation of health insurance benefits with support from the Indianapolis site.[3]","https://dailydispatch.com/fire-news/illinois/employee-injured-in-fire-at-food-ingredient-manufacturing-company-in-bedford-park/","dailydispatch.com","published","medium","positive",2025-12-27T21:17:11.714Z
549,1408,"Ingredion - Bedford Park","Baking & Milling","news","Employee Injured in Mechanical Fire at Ingredion Bedford Park Plant","A fire broke out at Ingredion's food ingredient manufacturing facility in Bedford Park near 65th Street and Archer Avenue on Thursday morning, shortly after 6 a.m. One employee was injured but expected to be released from the hospital soon; the fire was mechanical in nature and contained to the factory by 9:30 a.m. No traffic was impacted and the cause remains unknown.[1][2]","https://abc7chicago.com/post/chopper-7-ingredion-chemical-plant-fire-bedford-park-65th-street-archer-avenue/16852523/","abc7chicago.com","published","high","negative",2025-12-27T21:17:08.935Z
548,1407,"Ingredion","Baking & Milling","news","Looking Ahead: Ingredients, Insights and Innovation in 2026","Ingredion shares expert perspectives on 2026 food trends, emphasizing texture innovation, sugar reduction, health-focused reformulation, and conscious consumption. The company positions itself as a key partner in driving functional, sensory-satisfying products amid evolving consumer demands.","https://www.nasdaq.com/press-release/ingredion-incorporated-declares-quarterly-dividend-082-share-2025-12-12","nasdaq.com","published","medium","positive",2025-12-27T21:16:40.798Z
547,1407,"Ingredion","Baking & Milling","financial_news","Ingredion Incorporated Declares Quarterly Dividend of $0.82 Per Share","Ingredion announced a quarterly dividend of $0.82 per share, payable on January 20, 2026. This reflects an annualized yield of approximately 2.9%, signaling stable financial policy.","https://www.ingredion.com/na/en-us/be-whats-next/looking-ahead-food-innovation-2026-health-texture-conscious-consumption","ingredion.com","published","low","positive",2025-12-27T21:16:35.313Z
546,1407,"Ingredion","Baking & Milling","financial_news","Pacer Advisors Inc. Lowers Stock Holdings in Ingredion Incorporated","Pacer Advisors Inc. reduced its holdings in Ingredion stock, amid analyst consensus of a Hold rating and $124.33 price target following recent downgrades. Ingredion reported Q4 EPS of $2.75, beating estimates slightly but missing revenue expectations, and set FY2025 guidance at 11.10-11.30 EPS.","https://www.marketbeat.com/instant-alerts/filing-pacer-advisors-inc-lowers-stock-holdings-in-ingredion-incorporated-ingr-2025-12-27/","marketbeat.com","published","medium","neutral",2025-12-27T21:16:32.057Z
545,1397,"Imperial","Baking & Milling","news","Imperial Oil Provides 2026 Corporate Guidance Outlook","Imperial Oil released its 2026 corporate guidance, advancing its strategy to increase cash flow and deliver industry-leading shareholder returns. The outlook outlines plans for continued financial stability and growth in the petroleum sector.","https://www.imperialpetro.com/index.php/investor-relations/press-releases","imperialpetro.com","published","medium","positive",2025-12-27T21:14:28.559Z
544,1397,"Imperial","Baking & Milling","news","Imperial Petroleum Announces Date for Q3 and Nine Months 2025 Financial Results Release and Conference Call","Imperial Petroleum Inc. will release its third quarter and nine months 2025 financial and operating results on December 11, 2025, before the market opens in New York. Management will host a conference call at 10:00 am ET to discuss the results, operations, and outlook. The company operates a fleet of 19 vessels with plans to expand to 22 vessels totaling 1.4 million dwt.","https://www.globenewswire.com/news-release/2025/12/05/3200769/0/en/Imperial-Petroleum-Inc-Announces-the-Date-For-the-Release-of-Third-Quarter-and-Nine-Months-2025-Financial-And-Operating-Results-Conference-Call-and-Webcast.html","globenewswire.com","published","low","neutral",2025-12-27T21:14:24.859Z
543,1397,"Imperial","Baking & Milling","funding","Imperial Oil Declares Fourth Quarter 2025 Dividend of 72 Cents Per Share","Imperial Oil Limited declared a quarterly dividend of 72 cents per share, payable on January 1, 2026, to shareholders of record on December 3, 2025. This matches the third quarter 2025 dividend of 72 cents per share. The company highlights its century-long history of annual dividends and 31 consecutive years of increases.","https://www.businesswire.com/news/home/20251031632476/en/Imperial-declares-fourth-quarter-2025-dividend","businesswire.com","published","medium","positive",2025-12-27T21:14:22.119Z
542,1427,"IVI","Baking & Milling","partnership","IVI and Regionalized Vaccine Manufacturing Collaborative Sign Partnership Agreement","The International Vaccine Institute (IVI) signed a Memorandum of Understanding with the Regionalized Vaccine Manufacturing Collaborative on December 3, 2025, to advance regional vaccine manufacturing in Asia, Africa, and Latin America. The partnership focuses on technical expertise, capacity building, and equitable vaccine access. It supports initiatives like ASEAN Vaccine Security and Self-Reliance.","https://www.businesswire.com/news/home/20251215315662/en/IVI-RMA-North-America-Announces-Patient-Advisory-Councils-in-US-and-Canada","businesswire.com","published","medium","positive",2025-12-27T21:13:28.899Z
541,1427,"IVI","Baking & Milling","news","2025 World Fertility Awards Names First Legacy Award After IVI RMA Global Founder Prof. Antonio Pellicer","The 2025 World Fertility Awards, debuting December 1, 2025, in New York City, names its first Legacy Award after IVI RMA Global's founder and chairman, Prof. Antonio Pellicer. Prof. Pellicer reflects on IVI's 35-year evolution in reproductive medicine, now aiding millions worldwide. The recognition honors his pioneering contributions.","https://global.pioneer/en/corp/news/press/index/3000/","global.pioneer","published","medium","positive",2025-12-27T21:13:25.550Z
540,1427,"IVI","Baking & Milling","news","IVI RMA North America Announces Patient Advisory Councils in US and Canada","IVI RMA North America is launching Patient Advisory Councils (PACs) in the U.S. on December 16, 2025, and in Canada on January 14, 2026, to foster patient-staff collaboration. The councils will meet monthly to shape patient-centered care and improve experiences. Leaders emphasize this as a differentiator in fertility care.","https://www.haynesboone.com/news/press-releases/haynes-boone-advises-ivi-rma-north-america-on-pair-of-fertility-clinic-partnerships","haynesboone.com","published","medium","positive",2025-12-27T21:13:22.654Z
539,1427,"IVI","Baking & Milling","partnership","Haynes Boone Advises IVI RMA North America on Pair of Fertility Clinic Partnerships in Iowa and New York","IVI RMA North America completed partnerships with Mid-Iowa Fertility on November 13 and Island Reproductive Services on November 21, broadening its U.S. footprint. These deals enhance patient access to top-tier fertility services in central Iowa and New York City. The transactions highlight growing demand for reproductive health services.","https://www.ivi.int/ivi-and-the-regionalized-vaccine-manufacturing-collaborative-sign-partnership-agreement-to-advance-regional-vaccine-manufacturing-and-equity/","ivi.int","published","high","positive",2025-12-27T21:13:19.396Z
538,1427,"IVI","Baking & Milling","partnership","IVI RMA North America Enters New York City Market through Partnership with Island Reproductive Services","IVI RMA North America has partnered with Island Reproductive Services, acquiring its two clinics on Staten Island to enter the New York City market. The deal adds to IVI RMA's network of 25 labs and 70 satellites, with IRS's doctors retaining equity and continuing leadership. This expands access to advanced fertility care including third-party reproduction programs.","https://www.morningstar.com/news/business-wire/20251201391441/ivi-rma-north-america-enters-new-york-city-market-through-partnership-with-island-reproductive-services","morningstar.com","published","high","positive",2025-12-27T21:13:16.159Z
537,1393,"IMAS","Baking & Milling","news","Industry Conflicted Over IMAs as Education Deadline Approaches","The financial profession expresses high concerns regarding IMAs with less than two weeks until 2026. The industry awaits clarity as the education deadline nears.","https://www.iter.org/news","iter.org","published","medium","negative",2025-12-27T21:12:42.715Z
536,1393,"IMAS","Baking & Milling","funding","PT Indomobil Sukses Internasional Tbk (IMAS) Posts 216% Net Profit Surge for January-September 2025","PT Indomobil Sukses Internasional Tbk (IMAS) reported a net profit of IDR 257.59 billion for the first nine months of 2025, marking a 216.06% year-over-year increase. The surge is attributed to a thriving automotive business.","https://www.idnfinancials.com/news/58317/automotive-business-thriving-imas-profit-surges-216-as-of-september","idnfinancials.com","published","high","positive",2025-12-27T21:12:39.809Z
535,1383,"House-Autry Mills, Inc.","Baking & Milling","partnership","House-Autry Mills Acquires Fellow US Sauces Firm Captain Foods","House-Autry Mills, a US supplier of sauces, breading mixes, and cornbread, has acquired local sauces manufacturer Captain Foods for an undisclosed sum. The deal, announced on December 18, aims to strengthen House-Autry's position in the growing seasonings and hot-sauce categories. CEO Craig Hagood stated the acquisition widens the range of mealtime offerings to meet consumer needs.","https://www.just-food.com/news/house-autry-mills-buys-fellow-us-sauces-firm-captain-foods/","just-food.com","published","high","positive",2025-12-27T21:11:13.418Z
534,1382,"House-Autry","Baking & Milling","partnership","House-Autry Mills Acquires Captain Foods","House-Autry Mills, a US supplier of sauces, breading mixes, and cornbread, has acquired Florida-based sauces manufacturer Captain Foods for an undisclosed sum. The acquisition strengthens House-Autry's position in the growing seasonings and hot-sauce categories, adding Captain Foods' namesake and SharkBite brands stocked at retailers like Publix. CEO Craig Hagood stated it widens the range of mealtime offerings to meet consumer needs.","https://www.just-food.com/news/house-autry-mills-buys-fellow-us-sauces-firm-captain-foods/","just-food.com","published","high","positive",2025-12-27T21:11:07.251Z
533,1381,"Hospitality","Baking & Milling","product_launch","Oddball Cocktail Bar Lands in New York’s East Village","A new cocktail bar blending retro diner aesthetics with 1970s sci-fi cues opened in New York’s East Village on December 15, 2025. The playful, transportive F&B venue adds to the city's innovative hospitality scene.","https://www.hotelrevenueinsights.com/december-20-2025/","hotelrevenueinsights.com","published","low","positive",2025-12-27T21:10:39.121Z
532,1381,"Hospitality","Baking & Milling","news","Unpredictable Demand and Cost Fluctuations Squeeze Hotel Operators","Hotel operators faced challenges from volatile demand, rising costs due to U.S. tariffs, and a government shutdown impacting a soft period. Positive labor trends emerged with improved staffing and retention, allowing creative cost-saving initiatives.","https://www.hoteldive.com/news/hospitality-industry-ceo-appointment-departure-2025/807382/","hoteldive.com","published","medium","negative",2025-12-27T21:10:36.206Z
531,1381,"Hospitality","Baking & Milling","partnership","Hilton Expands in Africa With New DoubleTree Hotels Including Togo Debut","Hilton announced several new hotels in Africa, including a DoubleTree debut in Togo, targeting the continent's fast-growing tourism market for business and leisure travelers. This expansion reflects ongoing investment in emerging regions.","https://www.costar.com/article/1044471893/unpredictable-demand-cost-fluctuations-squeezed-hotel-operators-in-2025","costar.com","published","high","positive",2025-12-27T21:10:32.640Z
530,1381,"Hospitality","Baking & Milling","product_launch","Bub’s Bakery Opens in New York With Allergen-Free Concept","55 Hospitality partnered with James Beard-nominated baker Melissa Weller to launch Bub’s Bakery in New York, featuring a playful yellow identity and allergen-free offerings. The new F&B concept targets inclusive dining experiences.","https://upgradedpoints.com/news/hotel-news-roundup-december-week-4-2025/","upgradedpoints.com","published","medium","positive",2025-12-27T21:10:28.918Z
529,1381,"Hospitality","Baking & Milling","product_launch","The Setai To Make Caribbean Debut in St. Maarten","The Setai is set to open its first Caribbean resort in St. Maarten's Indigo Bay in 2028, bringing design-driven hospitality to the region. This expansion marks a significant new offering for the luxury brand.","https://martinsoler.substack.com/p/137-the-zeitgeist-of-hospitality","martinsoler.substack.com","published","medium","positive",2025-12-27T21:10:24.799Z
528,1381,"Hospitality","Baking & Milling","executive_change","Viceroy Hotels & Resorts Appoints Arash Azarbarzin as CEO","Viceroy Hotels & Resorts appointed Highgate CEO Arash Azarbarzin to lead the hotel brand on December 16, 2025. This move is part of several C-suite changes in the hospitality industry throughout 2025 aimed at driving growth strategies or addressing corporate challenges.","https://hospitalitydesign.com/news/","hospitalitydesign.com","published","high","positive",2025-12-27T21:10:21.401Z
527,1380,"Hose","Baking & Milling","product_launch","Continental Launches DataGuard and FlexCool Premium Data Cooling Hoses","In April 2025, Continental introduced DataGuard and FlexCool premium hoses for data center cooling, designed to prevent overheating and hardware failures. These hoses improve cooling efficiency, reduce energy costs, and lower carbon emissions. The launch targets enhanced performance in data centers.","https://www.inddist.com/operations/news/22956130/hose-supplier-texcel-relaunches-fluid-sealing-division","inddist.com","published","medium","positive",2025-12-27T21:10:12.148Z
526,1380,"Hose","Baking & Milling","news","HOSE Maintains Traditional Symbols Amid Market Downturn","As of early December 2025, HOSE's stock index experienced a slight decline, mirroring global market trends. Despite the downturn, HOSE preserved its classic symbols, signaling stability in operations. This reflects resilience in the face of broader market challenges.","https://www.inddist.com/mergers-acquisitions/news/22948961/continental-to-sell-hose-bearing-business-to-private-equity-firm","inddist.com","published","medium","neutral",2025-12-27T21:10:08.854Z
525,1380,"Hose","Baking & Milling","product_launch","Texcel Relaunches Fluid Sealing Division and Rolls Out Six New Products","Industrial and hydraulic hose supplier Texcel relaunched its fluid sealing division during a milestone 2025, introducing six new products. This move enhances their offerings in fluid sealing solutions alongside their core hose business. The relaunch positions Texcel for expanded market presence in industrial applications.","https://www.precedenceresearch.com/industrial-hose-market","precedenceresearch.com","published","medium","positive",2025-12-27T21:10:05.763Z
524,1380,"Hose","Baking & Milling","partnership","Continental to Sell Hose, Bearing Business to Private Equity Firm","German auto supplier Continental announced the sale of its Original Equipment Solutions subsidiary, which manufactures hose lines and bearings, to Regent, a Southern California private equity firm. The business generated $1.27 billion in 2024 sales with over 16,000 employees and is part of a strategy to refocus ContiTech on industrial operations ahead of a spin-out. Terms of the deal were not disclosed, pending antitrust approval.","https://www.globenewswire.com/news-release/2025/06/11/3097545/0/en/Industrial-Hose-Market-to-Worth-Over-US-31-23-Billion-By-2033-Astute-Analytica.html","globenewswire.com","published","high","neutral",2025-12-27T21:10:01.840Z
523,1377,"Hopkinsville Milling Co.","Baking & Milling","executive_change","Veteran Miller Jim Hargett Joins Hopkinsville Milling Company as Plant Manager","Jim Hargett, a veteran miller, has joined Hopkinsville Milling Company as plant manager. He will oversee the operation of the mill. This leadership addition strengthens the company's operational team.[3]","https://christiancountynow.com/news/267762-kitchen-food-co-development-in-hopkinsville-to-create-900-jobs-govenor-beshear-share-impact/","christiancountynow.com","published","medium","positive",2025-12-27T21:09:29.120Z
522,1371,"Homai","Baking & Milling","news","TIMETOACT GROUP Celebrates Colleague's Homai Project Recognition by UN's AI for Good Initiative","TIMETOACT GROUP highlights the achievement of colleague Aigiz Kunafin, whose side-project Homai was acknowledged by the United Nations' AI for Good Initiative. This recognition underscores Homai's importance in using AI for language revival and cultural preservation. The milestone aligns with broader AI developments covered by the group.","https://aiforgood.itu.int/ai-for-language-revival-the-homai-solution-in-malta/","aiforgood.itu.int","published","medium","positive",2025-12-27T21:08:52.626Z
521,1371,"Homai","Baking & Milling","press_release","Homai Wins Top Spot at AI for Good Innovation Factory Malta for Language Preservation Technology","Homai, an AI startup focused on preserving indigenous languages, secured first place in a pitching session at the AI for Good Innovation Factory in Malta. The win earns them a spot to represent Malta at the AI for Good Global Summit 2025, providing a platform for global expansion and partnerships. Founded by Aigiz Kunafin, Homai's smart speaker technology supports languages like Bashkir and Mari, enabling natural interactions and cultural preservation.","https://www.lawrenceevans.com/2025/12/22/news-healthcare-deals-investments-update-week-ending-dec-22nd-2025/","lawrenceevans.com","published","high","positive",2025-12-27T21:08:49.323Z
520,1366,"Hi Roller","Baking & Milling","news","High Roller Technologies CFO Adam Felman Buys 9,500 Shares at $1.36","Chief Financial Officer Adam Felman purchased 9,500 shares of High Roller Technologies common stock on December 19, 2025, at $1.36 per share in an open market transaction compliant with company policies. Following the purchase, Felman directly holds 64,550 shares, signaling insider confidence in the company's prospects.","https://ir.highroller.com/news-events/press-releases","ir.highroller.com","published","medium","positive",2025-12-27T21:07:32.216Z
519,1366,"Hi Roller","Baking & Milling","partnership","High Roller Technologies to Acquire Happy Hour Solutions and CasinoRoom.com Domain","High Roller Technologies, through its subsidiary Deepdive Holdings Ltd., agreed to acquire all shares of Happy Hour Solutions Ltd., a licensed gambling operator from the Estonian Tax and Customs Board, along with the casinoroom.com domain and extensions. The transaction, dated December 23, 2025, is expected to close on or about December 31, 2025, with notable shareholder overlap including company directors holding about 66% interest in the target.","https://www.stocktitan.net/sec-filings/ROLR/8-k-high-roller-technologies-inc-reports-material-event-e8a43317c5b8.html","stocktitan.net","published","high","neutral",2025-12-27T21:07:28.621Z
518,1366,"Hi Roller","Baking & Milling","funding","High Roller Technologies Reports First Quarterly Profit as a Public Company with Q3 2025 Revenue of $6.3 Million","High Roller Technologies achieved its first quarterly profit as a public company, reporting Q3 2025 revenue of $6.3 million, up slightly year-over-year for the nine-month period. The company saw an 11% increase in active users, 22% decline in operating expenses, Adjusted EBITDA up 72% to $622 thousand, and launched the new localized online casino brand Kassuuu. CEO Seth Young highlighted the strategic transformation and operational excellence driving this milestone.","https://www.quiverquant.com/news/High+Roller+Technologies+Reports+First+Quarterly+Profit+as+a+Public+Company+with+Q3+2025+Revenue+of+$6.3+Million","quiverquant.com","published","high","positive",2025-12-27T21:07:24.716Z
517,1362,"Henry Simon","Baking & Milling","executive_change","BP Appoints Former Shell CFO Simon Henry to Its Board of Directors","BP has appointed Simon Henry, former CFO of Shell, to its board in a strategic move to align leadership with long-term energy transition goals. Henry is recognized for orchestrating Shell's $54 billion acquisition of BG Group, enhancing its LNG sector presence. This appointment underscores the importance of experienced board members for corporate agility and sustainability.","https://boardsi.com/strategic-alignment-in-action-what-bps-appointment-of-simon-henry-tells-us-about-board-evolution/","boardsi.com","published","high","positive",2025-12-27T21:06:28.882Z
516,1361,"Hengyin Machinery","Baking & Milling","executive_change","Hengyin Technology Non-Executive Director Wang Wei Resigns Due to Governance Restructuring","On December 19, 2025, Mr. Wang Wei resigned as non-executive director and member of the Board's Strategy Committee due to adjustments in corporate governance structure. His resignation takes effect immediately upon delivery to the board. Wang Wei will continue serving as the company's vice president and chief financial officer.","https://news.futunn.com/en/post/66429115/hengyin-technology-603106-sh-non-executive-director-wang-wei-resigns","news.futunn.com","published","medium","neutral",2025-12-27T21:06:01.434Z
515,1361,"Hengyin Machinery","Baking & Milling","partnership","Hengyin Technology Announces Strategic Partnership with Mu Xi to Transform into Financial AI Computing Platform","On December 11, 2025, Hengyin Technology signed a Global Strategy cooperation agreement with Mu Xi, focusing on domestic GPU and financial scenario delivery to promote commercialization and adaptation. The partnership aims to evolve Hengyin from a bank terminal manufacturer into an AI computing power platform for the financial industry. Analysts maintain a 'buy' rating, forecasting revenue growth.","https://news.futunn.com/en/post/66186422/hengyin-technology-6031060-strategic-partnership-with-muxi-to-transform-into","news.futunn.com","published","high","positive",2025-12-27T21:05:57.745Z
514,1349,"Heat exchangers","Baking & Milling","product_launch","Sanhua Launches Brazed Plate Heat Exchangers for Enhanced HVAC Efficiency","Sanhua introduced brazed plate heat exchangers (BPHEs) with asymmetric plate design in October 2023, reducing volume on the primary side for higher evaporating temperatures and improved efficiency in heat pumps, chillers, and boilers. Companies are adopting such innovations amid trends toward compact, energy-efficient designs in microchannel heat exchangers.","https://www.piller.de/news-events/news/article/basf-gets-an-11-stage-compressor-system/","piller.de","published","medium","positive",2025-12-27T21:02:58.595Z
513,1349,"Heat exchangers","Baking & Milling","news","KRN Heat Exchanger Schedules Investor Meeting on December 31, 2025","KRN Heat Exchanger has announced a one-on-one virtual investor meet on December 31, 2025, at 2:00 PM IST with Aditya Birla. The event signals potential financial discussions or updates for stakeholders.","https://www.einpresswire.com/article/876465575/advanced-phase-change-material-market-set-to-surge-as-industries-seek-superior-energy-efficiency-solutions-2025-2032","einpresswire.com","published","medium","neutral",2025-12-27T21:02:54.113Z
512,1349,"Heat exchangers","Baking & Milling","executive_change","Kyoto Group Appoints New CEO and Achieves Heatcube Milestones in 2025","Kyoto Group highlights 2025 achievements including new CEO Morten Bülow driving commercial scaling, expansion into Denmark via partnership with Hebsgaard | Larsen, and inauguration of Europe's largest 56 MWh Heatcube unit at KALL Ingredients, cutting 8,000 tons of CO2 yearly. Their Heat-as-a-Service model removes CapEx barriers for industrial decarbonization. Peer-reviewed studies validated Heatcube's high energy efficiency.","https://www.kyotogroup.no/news/december-at-kyoto-group-what-made-2025-special-and-whats-ahead","kyotogroup.no","published","high","positive",2025-12-27T21:02:49.986Z
